BusinessName,RatingValue,RatingDate,Hygiene,Structural,ConfidenceInManagement,longitude,latitude
Tesco,5.0,2019-08-24T00:00:00,5,5,5,0.100887,51.535945
Little Heath Supermarket,4.0,2021-08-19T00:00:00,0,10,10,0.0503029,51.485697
Eastbury Primary School,4.0,2022-03-07T00:00:00,0,10,10,0.101093,51.536346
Tesco,4.0,2006-01-17T00:00:00,5,10,0,0.163789,51.598309
WHISK AND THINGS LTD,,1901-01-01T00:00:00,,,,0.0110233,51.4466755
3DM Wine,5.0,2020-12-09T00:00:00,5,0,5,0.0525002,51.4880703
Outlook Care Limited,5.0,2005-06-09T00:00:00,5,5,0,0.161783,51.596503
Little Heath Lodge,5.0,2022-06-17T00:00:00,0,5,0,0.0488849,51.4845454
ND Breakfast Club,5.0,2019-03-25T00:00:00,0,0,0,0.0660147,51.501628
Mulberry Tree House,5.0,2021-06-29T00:00:00,0,0,0,0.0460439994931221,51.4817886352539
St. Chads Preschool,5.0,2019-11-13T00:00:00,0,0,0,0.135473,51.570626
Funbella Ltd,4.0,2019-09-17T00:00:00,0,0,10,0.0498688,51.4856073
Saint Chads Church,5.0,2019-03-29T00:00:00,5,5,5,0.135777,51.570944
New Directions School,4.0,2021-09-29T00:00:00,0,5,10,0.0660147,51.501628
LEE PHARMACY,,1901-01-01T00:00:00,,,,0.0131565,51.44904
J & C News Food and Wine,5.0,2019-01-14T00:00:00,5,5,5,0.0131445,51.4490942
Vivi'skitchen,4.0,2022-07-26T00:00:00,0,5,10,0.0555499,51.4913994
Shakes Etc,3.0,2020-12-18T00:00:00,10,10,10,0.0812759,51.5170508
Good Easter Village Hall,4.0,2022-05-05T00:00:00,5,5,10,0.353785,51.785365
Skinner Stores T/A Londis,5.0,2021-10-01T00:00:00,5,5,5,0.121329,51.556926
Wing King Ltd,,1901-01-01T00:00:00,,,,0.1209639,51.5566004
Blackheath Wanderers,5.0,2017-10-19T00:00:00,0,0,0,0.0183721,51.4545557
Royal Dhaba Catering,5.0,2020-02-29T00:00:00,5,5,5,0.093188,51.529069
Buns and Grillz,,1901-01-01T00:00:00,,,,0.093188,51.529069
The Kitchen SE12,4.0,2019-10-09T00:00:00,5,5,10,0.013056,51.449276
Abella Cafe,4.0,2021-03-15T00:00:00,5,10,5,0.164571,51.599572
Shahs Halal Food,5.0,2021-04-06T00:00:00,0,0,0,0.0812759,51.5170508
Morley's,3.0,2018-10-09T00:00:00,10,10,10,0.013056,51.449276
Lane Tian,2.0,2022-01-24T00:00:00,15,10,10,0.013056,51.449276
Ashbourne Day Nurseries,4.0,2022-03-14T00:00:00,0,10,0,0.1203767,51.5560714
The Warren School,3.0,2021-11-24T00:00:00,10,10,10,0.141292005777359,51.5768585205078
Golf Kingdom,5.0,2021-03-31T00:00:00,5,5,5,0.14128,51.57687
Warren Junior School,5.0,2020-10-16T00:00:00,5,5,5,0.14128,51.57687
Silver Sea,4.0,2018-11-23T00:00:00,5,10,5,0.164771,51.600135
Bollywood Restaurant,5.0,2019-09-18T00:00:00,5,5,5,0.164771,51.600135
Ann's General Store,5.0,2020-10-10T00:00:00,5,5,5,0.140039,51.575642
El Mono,,1901-01-01T00:00:00,,,,0.1637228,51.5991083
Pizza Hut Delivery,5.0,2020-02-04T00:00:00,0,5,5,0.164771,51.600135
Costa Coffee,5.0,2016-10-04T00:00:00,0,0,0,0.163086,51.59843
CR Catering Equipment Hire,,1901-01-01T00:00:00,,,,0.125237,51.5612202
Ethos Brothers,5.0,2020-12-03T00:00:00,0,5,0,0.2514349,51.685558
Bayleaf,1.0,2022-06-02T00:00:00,10,10,20,0.115259,51.551406
Sushi and Bento House / Ban Thai/ Fusion House,5.0,2022-01-23T00:00:00,0,5,0,0.115259,51.551406
Alvin Rose Ltd,,1901-01-01T00:00:00,,,,0.115259,51.551406
Restaurant Le Maria Limites,4.0,2021-07-04T00:00:00,0,10,10,0.115258999168873,51.5514068603516
The Perfect Fried Chicken,5.0,2021-10-01T00:00:00,5,5,5,0.11904,51.55516
Co-Op,5.0,2022-03-29T00:00:00,5,0,0,0.072318,51.508779
ProInfinity Coaching,5.0,2021-12-16T00:00:00,0,0,0,0.0312389992177486,51.4678726196289
The Club House,4.0,2021-11-18T00:00:00,0,0,10,0.0312389992177486,51.4678726196289
Waterfield Supported Homes Limited,3.0,2019-03-23T00:00:00,10,5,10,0.003746,51.440434
Frenchies Cakes and Shakes,,1901-01-01T00:00:00,,,,0.182602,51.617853
Cafe Restaurant Varna,4.0,2021-07-13T00:00:00,0,0,10,0.0556096,51.4921884
Fight For Peace,5.0,2022-02-23T00:00:00,5,5,0,0.0646779984235764,51.5012283325195
CKAZKA,4.0,2022-01-23T00:00:00,10,10,0,0.115259,51.551406
The Royal Standard Public House,1.0,2020-03-01T00:00:00,5,15,20,0.063582,51.500213
Perfect Chicken,5.0,2021-10-20T00:00:00,5,5,5,0.0555969,51.4922246
Sinani Caffe Ltd,,1901-01-01T00:00:00,,,,0.115259,51.551406
XO Dough LTD,5.0,2021-11-09T00:00:00,0,0,0,0.2596993,51.6940505
Pier Masala,4.0,2019-03-29T00:00:00,0,10,0,0.063056,51.49972
TJ Kebabs,2.0,2019-05-29T00:00:00,10,15,10,0.063056,51.49972
Costa Ltd,5.0,2017-11-29T00:00:00,0,0,0,0.0803389996290207,51.516975402832
Brick Lane Bagel Co,5.0,2022-02-07T00:00:00,5,0,0,0.080339,51.516977
Nandos Chickenland Limited,5.0,2020-12-28T00:00:00,5,0,0,0.080339,51.516977
Timeless,,1901-01-01T00:00:00,,,,0.0129641,51.4495739
Cookie Island,4.0,2022-04-26T00:00:00,5,10,5,0.080339,51.516977
Chaat Street,4.0,2022-07-15T00:00:00,10,5,5,0.080339,51.516977
Abbs Cross Day Nursery,5.0,2022-08-17T00:00:00,5,5,5,0.164631,51.600542
Le's Convenience Store & Off-Licence,5.0,2020-08-14T00:00:00,5,5,5,0.0555379986763,51.4924240112305
Eato,4.0,2021-06-20T00:00:00,0,10,10,0.135093,51.571425
Fresh & Exotic,4.0,2021-07-04T00:00:00,0,5,10,0.135093,51.571425
Sasa Homes Limited,5.0,2022-06-08T00:00:00,0,0,5,0.0917139,51.52843
R & A Newsagents,4.0,2020-08-14T00:00:00,5,10,5,0.0555806,51.4925037
Dagenham Food & Wine,4.0,2018-11-14T00:00:00,0,0,10,0.117095,51.553684
Myla's Cafe and Restaurant,1.0,2022-06-02T00:00:00,10,15,20,0.117096,51.553684
Chicken Spot,2.0,2021-05-18T00:00:00,5,15,10,0.135093,51.571425
TGF Pizza & Grill,3.0,2022-02-27T00:00:00,10,10,10,0.124477,51.561015
Back-a-yard grill limited,5.0,2021-06-11T00:00:00,0,0,0,0.0240429993718863,51.4611549377441
Oak Tree Cafe,5.0,2020-09-25T00:00:00,5,5,5,0.115118,51.551787
The Greyhound,4.0,2020-09-17T00:00:00,0,5,10,0.0555707,51.4926028
Suma News,,1901-01-01T00:00:00,,,,0.10152,51.538416
Cardwell Primary School,5.0,2021-12-10T00:00:00,5,5,0,0.0535172,51.4907377
Vida And Sons Ltd,3.0,2019-03-26T00:00:00,10,10,10,0.062778,51.499958
George's Fish Bar,5.0,2020-09-25T00:00:00,5,5,5,0.114927,51.5517904
Little Rainbow Day Nursery,5.0,2022-02-21T00:00:00,5,5,5,0.001325,51.438704
Maramureseanul Ltd,5.0,2020-10-30T00:00:00,5,5,5,0.1145797,51.551455
Grocer,3.0,2020-09-24T00:00:00,5,10,10,0.1252062,51.5618835
CJ's Snackbar,5.0,2021-11-03T00:00:00,5,0,5,0.0490357238143205,51.486335182214
Charcoal Grill,5.0,2019-07-30T00:00:00,5,5,5,0.162444,51.598882
Deersbrook Farm,5.0,2019-12-03T00:00:00,0,0,5,0.490512,51.919356
Palwan Da Dera,5.0,2022-01-16T00:00:00,0,5,0,0.125023,51.561904
Food and Wine Off Licence,4.0,2020-07-30T00:00:00,5,5,10,0.125023,51.561904
KFC,5.0,2019-12-18T00:00:00,0,5,5,0.1623521,51.5988474
Sainsbury's,5.0,2021-07-30T00:00:00,0,0,0,0.0287849726965169,51.4662549657169
The Vine Residential Services,5.0,2021-03-25T00:00:00,5,5,5,0.0911327,51.5283324
La Valea Mare Ltd,5.0,2018-12-05T00:00:00,5,5,5,0.115271,51.552296
New Year Chinese,1.0,2022-03-25T00:00:00,10,10,20,0.115272,51.552297
Bodson Wine Store,5.0,2020-08-04T00:00:00,5,5,5,0.115272,51.552297
Mary-John's Quality Butchers,5.0,2018-01-10T00:00:00,0,5,5,0.162444,51.598882
UP1 News,5.0,2016-08-13T00:00:00,5,0,0,0.063484,51.500899
New Kings Chinese Takeaway,,1901-01-01T00:00:00,,,,0.063484,51.500899
Nurture Ville Nursery,5.0,2019-12-05T00:00:00,5,5,0,0.063484,51.500899
The Vine Residential Services (TVRS),5.0,2021-03-25T00:00:00,5,5,5,0.0910459,51.528325
The Cedars Club,5.0,2020-02-08T00:00:00,5,5,5,0.135954,51.572857
Veyso's,5.0,2018-05-08T00:00:00,5,5,5,0.163225,51.5998616
Shalford Village Hall,,1901-01-01T00:00:00,,,,0.490513,51.919356
Clockhouse Pharmacy,,1901-01-01T00:00:00,,,,0.163106,51.599751
Churchill's / Serial Griller,4.0,2019-07-30T00:00:00,5,10,5,0.163106,51.599752
Chooky's Piri Piri,5.0,2020-07-28T00:00:00,5,5,5,0.163106,51.599752
Shels Food & Wine,5.0,2020-10-17T00:00:00,5,5,5,0.118029,51.555142
Boots,,1901-01-01T00:00:00,,,,0.163106,51.599752
Norpar Flowers,5.0,2021-05-25T00:00:00,0,0,0,0.225539,51.661318
RM5 Lounge,5.0,2020-01-09T00:00:00,0,0,0,0.1631143,51.5997456
12th Street Burgers & Shakes,,1901-01-01T00:00:00,,,,0.1627703,51.5994674
Storm In a Teapot,,1901-01-01T00:00:00,,,,0.162444,51.598882
Tree Tops Clubs,5.0,2021-08-06T00:00:00,0,5,0,0.0531269982457161,51.4907035827637
Euro Saveway Ltd,5.0,2020-09-19T00:00:00,5,5,5,0.113481,51.550701
Cromwell Stores Off Licence,4.0,2017-08-16T00:00:00,5,5,10,0.063522,51.501123
Chop Suey Centre,4.0,2022-08-08T00:00:00,5,5,10,0.162307,51.599344
Day Lewis Pharmacy,5.0,2018-11-19T00:00:00,0,5,5,0.063522,51.501123
Pretty Bean Coffee Co,,1901-01-01T00:00:00,,,,0.184735998511314,51.6213645935059
Savills Catering LTD,5.0,2022-03-29T00:00:00,0,0,0,0.127737998962402,51.5651206970215
Valentino Deli,2.0,2020-02-11T00:00:00,10,15,10,0.162204,51.5993
St Vincents Primary School,5.0,2021-09-10T00:00:00,0,5,5,0.122577,51.559862
Card Factory,,1901-01-01T00:00:00,,,,0.162204,51.5993
Chartwells at St Winifreds Roman Cat,5.0,2022-03-08T00:00:00,5,5,0,0.009677,51.447706
Robin Hood Fish & Kebab,3.0,2022-04-13T00:00:00,5,10,10,0.113481,51.550701
Toclair Afro Foods,4.0,2021-03-15T00:00:00,5,5,10,0.162204,51.599301
Aldi,5.0,2016-02-02T00:00:00,5,5,5,0.161492,51.598603
Savers,,1901-01-01T00:00:00,,,,0.162203997373581,51.5993003845215
Collier Row Convenience Store,5.0,2018-08-08T00:00:00,0,0,5,0.162204,51.599301
Explorers Collier Row,5.0,2020-08-06T00:00:00,0,5,5,0.161492,51.598603
Collier Row Supermarket,3.0,2022-07-28T00:00:00,10,5,10,0.161492,51.598603
FM & Co General Store,5.0,2020-03-05T00:00:00,0,0,0,0.063522,51.501123
Darjeeling Tandoori,,1901-01-01T00:00:00,,,,0.161362,51.598588
Cafe 23,5.0,2019-02-14T00:00:00,0,5,5,0.161362,51.598588
Spice Hut,3.0,2021-05-03T00:00:00,10,10,5,0.136636003851891,51.5742111206055
Wumis African Takeaway,4.0,2021-11-12T00:00:00,5,5,10,0.0627852,51.5008304
Sizzled Burgers,4.0,2022-07-27T00:00:00,5,5,10,0.136623993515968,51.5742225646973
Poundland,5.0,2017-02-25T00:00:00,5,5,5,0.011105,51.4492500001303
Caterlink @ Dame Tipping C of E Primary School,3.0,2019-10-09T00:00:00,10,5,10,0.182072997093201,51.6191558837891
Genesis Housing Association,5.0,2022-02-25T00:00:00,0,0,5,0.127411,51.565144
Paprika Indian,4.0,2021-07-07T00:00:00,0,10,10,0.133509,51.571184
Lituanica Barking,4.0,2022-02-10T00:00:00,0,10,10,0.093655,51.531695
Star Pizza & Kebab,3.0,2021-06-03T00:00:00,10,10,10,0.136624,51.574221
Aroma,3.0,2021-07-07T00:00:00,5,10,10,0.133509,51.571184
Raj of India,4.0,2019-12-10T00:00:00,10,5,5,0.161362,51.598588
Drizzled,5.0,2019-05-10T00:00:00,0,5,5,0.136623993515968,51.5742225646973
Playaway Day Nursery BCC Ltd,5.0,2021-10-01T00:00:00,0,5,5,0.118019,51.555862
Roz Cafe,5.0,2019-12-05T00:00:00,5,5,5,0.062665,51.50095
Becontree Primary School,5.0,2022-02-04T00:00:00,5,5,5,0.117999002337456,51.5558280944824
Bar Luciano Ltd,3.0,2019-09-05T00:00:00,10,10,10,0.012632,51.451081
Cabrera SteakHouse,5.0,2019-01-22T00:00:00,5,5,5,0.012632,51.451082
Ristorante Luciano,3.0,2019-09-05T00:00:00,10,10,10,0.012632,51.451082
Lee Cafe,3.0,2019-01-22T00:00:00,10,10,10,0.012632,51.451082
Lee Fish Bar,3.0,2019-01-22T00:00:00,10,10,10,0.012632,51.451082
Caspian Persian Cuisine,5.0,2018-03-28T00:00:00,5,5,5,0.012632,51.451082
L C Grocery LTD,5.0,2018-10-03T00:00:00,5,5,5,0.1336797,51.5715321
Warren Farm Shop,3.0,2022-03-11T00:00:00,10,10,10,0.140469,51.578341
Vatra Romaneasca,5.0,2019-02-23T00:00:00,5,5,5,0.1336797,51.5715321
Excell Learning Centre,5.0,2019-01-08T00:00:00,0,5,5,0.007222,51.44586
Sainsbury's,5.0,2021-07-14T00:00:00,5,5,5,0.133554,51.571543
Argos,5.0,2019-02-23T00:00:00,5,5,5,0.133554,51.571543
Aguona,4.0,2020-09-12T00:00:00,5,5,10,0.133554,51.571543
Bon Appetit,5.0,2020-09-12T00:00:00,5,5,5,0.133554,51.571543
ABC Nursery & Pre-School Ltd,5.0,2022-05-23T00:00:00,0,0,5,0.259968,51.69619
Costcutter - Nisa,4.0,2018-06-22T00:00:00,10,5,5,0.0629191,51.5012418
Wingfield Primary School,5.0,2020-12-10T00:00:00,0,0,0,0.0224580001085997,51.4612007141113
The George Inn,1.0,2021-06-30T00:00:00,15,15,20,0.504266977310181,51.9339218139648
Valley Food & Wine,5.0,2022-06-17T00:00:00,0,0,0,0.0285059,51.4672368
Lydia Oduro Enterprise Trading as LO,3.0,2021-06-18T00:00:00,10,10,10,0.1132715,51.5515505
Local Bangla Bazaar,3.0,2021-05-29T00:00:00,5,10,10,0.133554,51.571543
Famous Fruit and Veg Ltd T/A Post Office Off License & Supermarket,5.0,2020-11-02T00:00:00,5,5,5,0.1329204,51.5710333
Park Pantry,,1901-01-01T00:00:00,,,,0.0487912278072381,51.4874886629671
Pizza Hut Delivery,5.0,2019-07-18T00:00:00,5,5,5,0.012632,51.451082
Lee Off Licence,5.0,2020-02-10T00:00:00,5,5,5,0.012632,51.451082
Four Brothers,3.0,2021-04-27T00:00:00,10,10,10,0.129658,51.567837
ExtraTime@Clockhouse Club,4.0,2018-11-12T00:00:00,5,5,10,0.164303,51.60214
Essential Mini Market,5.0,2017-12-09T00:00:00,5,5,5,0.101339,51.539813
Upney Fish Bar,5.0,2021-12-03T00:00:00,0,5,0,0.101339,51.539813
Mini Market,4.0,2020-03-11T00:00:00,0,5,10,0.0488816,51.4876839
Sunshine Childcare London Ltd,5.0,2022-03-31T00:00:00,0,5,5,0.0990739986300468,51.5376052856445
Crofton Albion Sports & Social Club,4.0,2021-11-27T00:00:00,0,5,10,0.018571000546217,51.4574890136719
London Legends FC,5.0,2021-08-02T00:00:00,0,5,0,0.018571000546217,51.4574890136719
Sam's Cafe,3.0,2021-11-21T00:00:00,10,10,10,0.132721,51.571009
Essex Kebabish,,1901-01-01T00:00:00,,,,0.132721,51.571009
Lakers,,1901-01-01T00:00:00,,,,0.132721,51.571009
The Lord Northbrook,4.0,2020-01-06T00:00:00,5,10,5,0.012054,51.451038
HCS @ Clockhouse School,4.0,2021-11-22T00:00:00,5,10,5,0.164303,51.60214
Paperone Ltd (Londis),5.0,2017-03-11T00:00:00,5,5,5,0.012054,51.451038
Bamboo Garden Takeaway,3.0,2022-07-21T00:00:00,10,10,10,0.012054,51.451038
David Lloyd Leisure Ltd,4.0,2021-09-30T00:00:00,0,10,5,0.0200050007551908,51.458984375
Colley Rowe Inn,5.0,2020-02-04T00:00:00,0,5,5,0.160978,51.599026
Greggs,5.0,2019-10-28T00:00:00,0,5,5,0.160978,51.599026
Kebabway / Pizzaway,5.0,2022-08-23T00:00:00,5,5,5,0.160978,51.599026
Domino's Pizza,5.0,2020-02-04T00:00:00,0,5,0,0.160978,51.599026
Oasis Academy Silvertown,5.0,2020-09-11T00:00:00,5,5,5,0.0625198360378828,51.5013924073391
Pineapple Caribbean Takeaway,5.0,2021-04-19T00:00:00,5,5,5,0.0034425,51.4424797
Copper Kettle Cafe,5.0,2021-09-11T00:00:00,0,0,0,0.0283758,51.4673841
Fertz,1.0,2022-08-04T00:00:00,0,10,20,0.0283762,51.4673931
Green Fresh Fruit & Vegetable Ltd,5.0,2018-10-03T00:00:00,5,5,5,0.1326002,51.5709761
Eastbury Day Nursery,5.0,2021-11-09T00:00:00,0,5,5,0.095215,51.533961
Sunset Chicken,5.0,2020-09-23T00:00:00,5,5,0,0.0352974,51.4744134
BSQUARE GRILL,5.0,2021-05-18T00:00:00,0,0,5,0.1325129,51.5709597
Little Haven,5.0,2018-05-10T00:00:00,5,5,5,0.0028788,51.4420936
Favourable Chicken and Kebab,5.0,2022-02-04T00:00:00,5,5,5,0.0283091,51.4675021
Grill House,2.0,2022-06-14T00:00:00,15,15,10,0.0282823,51.4675476
Co- Op Late Shop,3.0,2022-01-18T00:00:00,10,10,5,0.0350964,51.4744259
Amader Bazaar,3.0,2021-12-05T00:00:00,10,10,10,0.123348,51.5622588
Dadinho Distributions,3.0,2020-11-02T00:00:00,10,10,10,0.123053,51.562039
Khyber Grill,4.0,2022-02-06T00:00:00,5,10,5,0.123053,51.562039
HCS @ St Patricks RC Primary,5.0,2021-12-16T00:00:00,0,5,0,0.158906,51.59705
Sanjha Chulha,5.0,2021-11-28T00:00:00,5,5,5,0.123053,51.562039
Troy Cafe & Restaurant,1.0,2022-05-31T00:00:00,10,10,20,0.123053,51.562039
Original Lahori Dera,2.0,2022-05-31T00:00:00,15,15,10,0.123053,51.562039
News Plus,5.0,2020-03-11T00:00:00,5,5,5,0.123053,51.562039
Greggs,5.0,2021-10-02T00:00:00,5,5,5,0.123053,51.562039
JB Express,5.0,2019-03-15T00:00:00,0,5,5,0.0034349,51.4426327
Lidl Great Britain Limited,5.0,2022-07-16T00:00:00,5,5,5,0.1133203,51.5519813
LDF Chicken,5.0,2020-09-17T00:00:00,5,5,5,0.123053,51.562039
Hot & Tasty,5.0,2020-09-19T00:00:00,5,5,5,0.123053,51.562039
Friendship,3.0,2022-05-28T00:00:00,10,5,10,0.123053,51.562039
Nuchem Pharmacy,,1901-01-01T00:00:00,,,,0.123053,51.562039
Snackheadz,4.0,2021-11-19T00:00:00,0,10,5,0.1232059,51.5623063
Pound Kingdom,5.0,2019-11-30T00:00:00,0,0,0,0.1230348,51.5620396
QQ Foods,2.0,2022-08-02T00:00:00,15,10,10,0.1318763,51.5709263
SM Express LTD,5.0,2019-03-26T00:00:00,5,5,5,0.100653,51.539951
Thomas Tallis School,,1901-01-01T00:00:00,,,,0.026265000924468,51.4660987854004
Tesco,5.0,2020-08-11T00:00:00,5,5,5,0.131704,51.570866
NC Convenience Store,4.0,2020-09-17T00:00:00,5,5,10,0.123053,51.562039
Britannia Transworld LTD,4.0,2021-06-13T00:00:00,0,0,10,0.1230634,51.5623449
Tasty African Food,4.0,2021-11-28T00:00:00,5,5,10,0.123053,51.562039
Alfajar Food,4.0,2022-02-19T00:00:00,10,0,10,0.1316126,51.5708412
Nazran's,5.0,2019-07-09T00:00:00,5,5,5,0.003668,51.443583
"Expressa- Pizza, grill,kebabs,burger",5.0,2020-09-17T00:00:00,5,5,5,0.123055003583431,51.5623893737793
Great Wall,5.0,2021-06-05T00:00:00,5,0,0,0.0346683,51.4745143
Wanderlust Eatery,5.0,2021-04-19T00:00:00,5,5,5,0.003668,51.443583
Ilford Food Centre,4.0,2021-07-02T00:00:00,5,10,5,0.123055003583431,51.5623893737793
Freshco Food Ltd,4.0,2022-01-30T00:00:00,5,5,10,0.1317732,51.571189
Broadfields Day Nursery,5.0,2022-02-21T00:00:00,5,5,0,0.001159,51.441152
Shell Service Station,5.0,2018-10-16T00:00:00,5,5,5,0.0047714,51.4448941
Hillflex Limited,4.0,2017-02-04T00:00:00,0,0,10,0.122884,51.562447
Woodhill Primary School,5.0,2021-06-23T00:00:00,0,5,0,0.0492900013923645,51.489315032959
BGR Romford,4.0,2021-06-22T00:00:00,0,5,10,0.122884,51.562447
RS Chicken,2.0,2022-05-31T00:00:00,15,15,10,0.122884,51.562447
Foodland Supermarket,3.0,2020-09-15T00:00:00,10,10,10,0.122884,51.562447
Dickens News,,1901-01-01T00:00:00,,,,0.122884,51.562447
Eljoy Nursery,5.0,2017-04-21T00:00:00,5,5,5,0.1306,51.570094
Seabream Fish Bar,5.0,2021-06-08T00:00:00,5,5,0,0.0345967,51.4745245
Brothers Fish Bar,1.0,2022-08-02T00:00:00,10,15,20,0.1306,51.570094
Abigails Cafe,3.0,2021-07-23T00:00:00,10,5,10,0.1306,51.570095
Magazin Romanesc,5.0,2021-10-31T00:00:00,5,5,5,0.13060000538826,51.5700950622559
Sandbern Pharmacy,,1901-01-01T00:00:00,,,,0.122884,51.562447
Indian Fusion,1.0,2022-08-02T00:00:00,15,15,20,0.1306,51.570095
Station News,5.0,2020-02-04T00:00:00,5,5,5,0.1306,51.570095
Maxim,4.0,2022-02-03T00:00:00,10,0,5,0.13172,51.571207
Empire Lounge,,1901-01-01T00:00:00,,,,0.123055003583431,51.5623893737793
Bestway Cash and Carry,5.0,2019-03-06T00:00:00,5,5,5,0.005161,51.44514
Chadwell Heath Nursery (Resurrection),5.0,2022-05-16T00:00:00,5,5,5,0.13172,51.571207
Aksular Restaurant,5.0,2021-10-31T00:00:00,0,0,5,0.13172,51.571207
Poundland,4.0,2019-11-02T00:00:00,0,10,5,0.13172,51.571207
Griller,4.0,2022-02-19T00:00:00,5,0,10,0.13172,51.571207
Lidl UK GmbH,5.0,2022-02-24T00:00:00,5,5,5,0.112541,51.552211
Parish Church of the Ascension,,1901-01-01T00:00:00,,,,0.1593916,51.5985951
ARC and You,4.0,2021-12-21T00:00:00,0,0,10,0.0537119992077351,51.4937973022461
Clockhouse Community Centre,4.0,2022-01-31T00:00:00,10,5,0,0.0537119992077351,51.4937973022461
Frenchos,,1901-01-01T00:00:00,,,,0.1307583,51.57047
Travis Perkins Trading Co Ltd,,1901-01-01T00:00:00,,,,0.008996,51.449237
Shooters Hill Food Centre,4.0,2021-06-05T00:00:00,10,10,0,0.0343961,51.474546
Daily Bazaar,3.0,2022-01-16T00:00:00,10,10,10,0.122608,51.562479
B M Food & Wine,4.0,2022-05-15T00:00:00,0,5,10,0.0342102,51.4745762
Choice Support,5.0,2021-06-08T00:00:00,5,0,0,0.0502405,51.4906817
Bloom's Cafe,5.0,2022-08-06T00:00:00,5,0,5,0.1306743,51.5705255
Mace Convenience Store,4.0,2020-02-08T00:00:00,5,5,10,0.004962,51.44553
OUTDOOR Caterers,5.0,2019-02-08T00:00:00,0,0,5,0.106618,51.546723
Choice Support,5.0,2021-06-08T00:00:00,0,0,5,0.0504521,51.4909029
Choice Support,5.0,2021-02-21T00:00:00,0,0,5,0.0507541,51.4912123
Barking Community Hospital,5.0,2018-12-11T00:00:00,0,0,0,0.098657,51.538881
Charlton Manor Primary School,5.0,2020-09-22T00:00:00,0,5,0,0.0368629992008209,51.4774436950684
Fire Away Dagenham Green Lane,5.0,2021-05-09T00:00:00,0,0,5,0.1224511,51.5625178
Streetlife Catering,,2020-07-20T00:00:00,,,,0.068946,51.509421
Snappy Snack Family,,2020-10-08T00:00:00,,,,0.068946,51.509421
Shuggy's,,2022-04-20T00:00:00,,,,0.068946,51.509421
Edelwurst Catering,,2022-03-31T00:00:00,,,,0.068946,51.509421
Lily's Dough,,2022-04-28T00:00:00,,,,0.068946,51.509421
Big John's Kebabs,,2019-11-01T00:00:00,,,,0.068946,51.509421
"The Boathouse, Peterhead",,2021-10-05T00:00:00,,,,0.068946,51.509421
Mrs Whippy Ice Cream,,2020-07-07T00:00:00,,,,0.068946,51.509421
Coastal Cuppie,,2017-09-25T00:00:00,,,,0.068946,51.509421
Morleys Coffee Ltd,,2020-11-23T00:00:00,,,,0.068946,51.509421
The Bay On The Road,,2022-08-09T00:00:00,,,,0.068946,51.509421
Mr Whippy,,2022-07-21T00:00:00,,,,0.068946,51.509421
The Boathouse Two,,2020-03-12T00:00:00,,,,0.068946,51.509421
Yak And Yeti Grill,,2022-08-15T00:00:00,,,,0.068946,51.509421
Mimi's Kitchen,5.0,2020-11-25T00:00:00,0,0,5,0.0512973,51.4919128
Jennifers Lodge,5.0,2016-09-02T00:00:00,5,0,5,0.002747,51.443571
WATERFIELD SUPPORTED HOMES LTD,5.0,2018-11-01T00:00:00,5,5,5,0.0017042,51.4425454
The Big Plate Cafe,5.0,2021-06-07T00:00:00,0,0,0,0.0338533,51.4746453
The Toby Carvery,4.0,2022-02-18T00:00:00,0,10,0,0.140444,51.580581
Miss Whippy Delight,,2022-02-15T00:00:00,,,,0.068946,51.509421
Miss Whippy Delight (M9 WPY),,2022-08-24T00:00:00,,,,0.068946,51.509421
Vicky's,,2022-08-15T00:00:00,,,,0.068946,51.509421
TJ & Sons Supermarket,5.0,2021-06-23T00:00:00,0,0,5,0.0512239,51.4920494
Mark's Little Kitchen,,2020-08-13T00:00:00,,,,0.068946,51.509421
Mo & Wendy's Street Food,,2021-02-26T00:00:00,,,,0.068946,51.509421
Elior UK Ltd,5.0,2020-10-30T00:00:00,0,5,5,0.098811,51.539426
Casa Italiana,4.0,2022-04-17T00:00:00,5,10,5,0.1308491,51.5711788
Nev's Roast,,1901-01-01T00:00:00,,,,0.0292475,51.4701568
Favorite Chicken & Ribs,5.0,2019-05-30T00:00:00,5,5,5,0.158321,51.598401
Green River,5.0,2019-10-17T00:00:00,5,5,5,0.158321,51.598401
Collier Row Super Store,,1901-01-01T00:00:00,,,,0.158321,51.598401
Londis,5.0,2018-10-26T00:00:00,0,0,5,0.09143,51.53223
News Food & Wine,4.0,2018-10-26T00:00:00,0,10,5,0.09143,51.53223
Peach Garden,3.0,2019-03-25T00:00:00,10,10,10,0.09143,51.53223
Ridley Community Project,5.0,2018-06-08T00:00:00,5,5,5,0.099228,51.540013
ACIU,5.0,2019-02-16T00:00:00,5,5,5,0.0946301,51.5354283
Chop Meat,4.0,2021-05-01T00:00:00,0,0,10,0.130515992641449,51.5710601806641
Alex The Chef Ltd,5.0,2021-06-18T00:00:00,0,0,5,0.109417,51.550171
Tesco,5.0,2019-03-26T00:00:00,0,5,5,0.0761953,51.5169279
The Eva Hart Public House,5.0,2022-01-21T00:00:00,5,5,5,0.129957,51.570529
Longbridge Food & Wine,4.0,2020-09-25T00:00:00,5,5,10,0.110629,51.551417
NIDA,3.0,2020-08-13T00:00:00,10,5,10,0.110629,51.551417
The General Shish,5.0,2022-07-16T00:00:00,5,5,5,0.110629,51.551417
